ID,site,ALS,P1,P2,P3,T1,T2,T3,GR1,GR2,GR3,PM2.5_1,PM2.5_2,PM2.5_3,PM2.5_4,CO2_1,CO2_2,CO2_3,pop1,pop2,pop3,GDP1,GDP2,GDP3,area1,area2,area3,light,income,name,name1,name2,GCPNT_LAT,GCPNT_LON,CTR_MN_NM,GRGN_L1
7589,2,74.93598373,749.9499969,675.9250031,740.5500183,14.7288692,14.8026793,14.35215235,0.369620922,0.360300371,0.341142053,70.2107,64.71268,65.85406,58.63022,5002368.027,1939461.756,1424579.466,558134.1747,536358.0212,492117.5835,6336260096,1578240256,616536640,104.2320786,91.89892578,74.44311523,4.638690547,3,ÊÐÖÐÇø,,,34.84372254,117.5473412,China,Asia
7590,2,35.21118607,905.7000122,880.3250275,1010.375015,16.12821317,16.34339905,15.64309907,0.428602535,0.394864265,0.329677996,64.52335,59.36464,60.26056,58.24448,691034.8816,290566.273,220640.8539,146369.3644,161851.1922,161738.1436,1023975616,318189952,153676768,13.3168869,10.39252281,6.250055313,5.9273014,3,Funan,,,32.62928212,115.5881218,China,Asia
7591,2,70.64565732,1687.750031,1728.175018,1342.924988,20.92020035,20.98746729,21.00324535,0.449713717,0.41675188,0.379036303,41.75085,47.19778,51.4116,44.2007,9514.097647,3932.592416,3416.846713,52495.04712,62282.74792,65250.46643,365029408,91354120,42727572,6.216444016,5.407840252,4.048581123,5.213458973,3,Wuxuan,,,23.60166165,109.6561474,China,Asia
7592,2,15.45696808,2154.075043,2287.550049,2196.675018,27.8230319,27.64616251,27.24719191,0.330508554,0.284490559,0.408007976,24.93135,17.45162,28.87458,24.42084,188498.8056,70463.80697,23648.46442,953793.6313,369189.346,183075.9692,21315962880,4968945664,5863613952,40.88009262,37.84361649,29.36632347,20.84592786,2,Batam City,,,1.102073408,103.9802093,Indonesia,Asia
7593,2,26.17603055,1324.324982,1393.150055,1375.625,17.82259178,18.11893606,17.45994711,0.275490082,0.248381791,0.233384139,65.0757,62.01,62.00506,58.1138,25366.7018,11255.69084,10723.98761,93337.672,116665.4173,131086.5219,692706048,214080912,104551224,8.615135193,7.61499691,4.840784073,6.717535808,3,Honghu,,,29.821707,113.4677357,China,Asia
7594,2,29.81757864,1262.900024,1201.75,1326.275024,17.1631279,17.54947805,16.73916006,0.295594718,0.24820345,0.248317052,65.39715,62.65002,62.49106,60.67658,16077396.69,6209233.185,4810435.594,7344344.75,5937113.245,4837339.022,58189459456,12369798144,6053175296,321.6928406,266.460968,187.3596497,22.25547469,3,Wuhan,,,30.55372322,114.2947295,China,Asia
7595,2,329.9967196,722.6750107,612.2250061,682.1250305,6.215852618,6.255768657,6.19430244,0.378813506,0.432860428,0.453405006,49.11235,41.10614,38.22434,38.87642,115999.8753,48048.15225,41931.91624,238275.2539,247894.1016,240237.4075,1995052160,570903488,265156816,22.51279831,20.66210938,20.08601761,15.98619844,3,Meihekou,,,42.52726189,125.6790113,China,Asia
7596,2,110.8559209,1373.175018,1542.075012,1409.150024,17.01902294,17.17871666,16.67984343,0.426453348,0.372679998,0.302794048,53.05735,55.9187,57.05264,51.08512,16317.73195,6907.674295,6242.156557,80479.25183,94131.59787,97517.14828,571681216,193075168,84305208,1.449297071,1.123696089,0.821637928,0.938037502,3,Huishangang,,,28.28473859,112.2516062,China,Asia
7597,2,31.60497961,1211.125,1172.725021,1277.900024,17.26788807,17.67393589,16.86394358,0.348370004,0.346220401,0.319314845,68.7237,63.9849,62.8418,63.39104,24696.67097,10304.35819,9182.231829,63354.88904,70670.90332,74320.3858,596743488,182024480,89073840,3.336495161,2.648050308,1.955797911,5.77431134,3,Âí¿ÚÕò,,,30.55970384,113.8378222,China,Asia
7598,2,144.1747107,1375.425049,1528.400024,1385.774994,16.51679802,16.62321472,16.21410799,0.473358569,0.445124333,0.379729361,45.1306,48.82002,50.44212,44.2461,33233.59876,13946.02665,12914.73246,58601.19434,61665.49146,61209.28183,342606048,107339128,46869044,1.053560972,0.838080943,0.583822966,0.501517206,3,Yangshi,,,27.61318705,111.8300705,China,Asia
7599,2,170.5655238,578.6500092,488.3000107,557.5500107,3.761327684,3.721209049,3.954957724,0.374334276,0.378946509,0.347060098,41.33865,32.24536,30.03094,32.04068,24357.39412,9882.222092,8293.60217,59988.31592,56016.14342,51600.05019,191059360,56395680,26925198,11.37665462,10.59371758,10.13139534,3.267325378,3,Huanan,,,46.23623487,130.5553558,China,Asia
7600,2,257.2139204,734.0750122,626.75,704.0250092,5.848677993,5.959592581,5.799914241,0.305053613,0.352684819,0.333526839,43.29095,32.73752,30.73046,31.58114,7674.968938,3608.874326,3317.819959,56855.34692,65406.2052,68994.26111,453574432,167083552,80356000,5.589499474,4.789049625,3.928258181,16.88407417,3,Qingyuan,,,42.09774028,124.9292371,China,Asia
7601,2,27.86245984,1211.125,1172.725021,1277.900024,17.26788807,17.67393589,16.86394358,0.38402042,0.400380305,0.392672664,67.76175,64.73816,63.67072,63.81294,114496.4467,45774.93623,38995.63941,61353.89105,64452.04614,62186.01254,516230272,118893360,58180576,4.417173386,2.997811317,1.940303802,10.00870525,3,Xinhe,,,30.67312797,113.9269686,China,Asia
7602,2,226.8108546,1653.850006,1761.250031,1443.850006,17.1917367,17.20898151,17.16897154,0.326720491,0.324947051,0.335725125,35.4763,40.10554,42.57272,36.16322,23508.87593,9665.726719,8409.445039,98845.64334,98592.35817,92522.3833,453091552,115105328,53836336,5.191953182,4.503787994,3.522719145,5.600799391,3,Xing'an,,,25.6196775,110.6583467,China,Asia
7603,2,323.2356787,721.8750076,614.2749939,678.2750092,6.486268997,6.507645607,6.445797563,0.356399316,0.40530978,0.368943436,51.4533,42.25988,39.691,40.5078,35886.26918,15230.00408,13537.06552,99985.22754,107625.3678,106953.3373,633796992,179862384,83537312,11.81483841,10.56593323,9.65493679,17.44196914,3,Panshi,,,42.941855,126.051225,China,Asia
7604,2,127.3053023,1375.425049,1528.400024,1385.774994,16.51679802,16.62321472,16.21410799,0.275372513,0.322833989,0.278922204,56.2391,59.50648,61.26454,54.10686,414844.7515,183231.6435,158676.6046,378537.6435,392898.0511,375082.3777,2731246080,744707968,325172672,29.53234291,24.54793358,11.23970318,15.09322313,3,Louxing,,,27.74124772,111.9882209,China,Asia
7605,2,29.76533299,1262.900024,1201.75,1326.275024,17.1631279,17.54947805,16.73916006,0.38660573,0.349786664,0.326064685,69.9157,68.43862,66.82654,66.9559,208117.3183,77792.49569,59933.49823,145696.3916,121476.0516,102595.6622,1554280064,316108960,154688208,11.00212288,9.231263161,6.349061966,6.822261535,3,Huangpi,,,30.87918845,114.3603862,China,Asia
7606,2,34.44499744,1262.900024,1201.75,1326.275024,17.1631279,17.54947805,16.73916006,0.315018293,0.444273879,0.416889309,66.2181,63.11638,62.45828,61.05528,54530.01913,19001.51788,13030.50165,69936.98071,42476.64579,9909.014481,480837568,79952784,39124968,2.885992527,0.503755987,0.036792997,12.11861979,3,Â¥×ÓÍå,,,30.72270682,114.2448997,China,Asia
7607,2,187.213783,602.5250168,482.0750122,559.8750076,3.574586749,3.538983345,3.839683115,0.464614003,0.410752622,0.301449864,30.3832,22.98018,22.46452,23.73782,10369.31618,4289.910295,3725.739026,72712.56335,70854.99353,68174.87866,350948608,129127648,61649880,4.38004303,4.256870747,4.218035698,0.878672453,3,Baoshan,,,46.56591294,131.4027409,China,Asia
7608,2,62.84033513,1403.274994,1580.675049,1434.950012,17.6943655,17.8627696,17.34135532,0.332260769,0.383341995,0.39598015,54.69615,59.96438,58.83884,53.13764,130365.4095,48149.91448,37912.23348,189350.4593,162440.0345,137050.9127,1333482880,303376064,132467472,21.68905258,13.96925735,7.994465351,11.08890657,3,Ningxiang,,,28.25612434,112.5599039,China,Asia
7609,2,15.75215579,1490.350037,1555.750031,1466.675049,28.48851585,28.29746723,28.02517891,0.38852623,0.391338596,0.431091205,18.1866,15.43012,18.94846,18.30946,339.6505754,82.67001726,39.18576152,64242.88271,55597.009,47493.03777,172250608,77997088,49059128,2.053218126,1.030477881,0.630239964,3.951409876,2,Kampong Cham,,,11.98795392,105.4622023,Cambodia,Asia
7610,2,3.89855027,1833.875031,2064.725067,1926.350006,28.0842638,27.92199516,27.69287825,0.19548481,0.177832482,0.283368564,12.756,10.7692,14.44,14.4248,5855.002699,2178.180162,811.4740735,81446.34155,79541.63721,71436.88947,392641792,192172768,255668176,0.990959048,0.925980091,0.667864084,3.075994543,2,S?ng ??c,,,9.036168825,104.8279931,Vietnam,Asia
7611,2,32.30621778,783.5750122,746.7000122,838.1750183,15.806427,15.91806746,15.2704289,0.351580976,0.327160449,0.310007165,67.68045,61.81054,62.35192,60.08298,44387.12117,18838.89733,17157.2615,117966.6621,129331.0181,128495.3344,872044224,322508416,155762448,12.84119415,11.55983067,8.760403633,5.956331972,3,Guoyang,,,33.52340173,116.2169229,China,Asia
7612,2,886.6920117,2678.42511,3104.800049,2915.5,25.94497919,25.68018055,25.31137609,0.655612901,0.634264295,0.622564227,13.41696,8.186442,15.4538,17.16956,8142.851631,4690.35399,1828.192679,98614.92324,78054.36679,47141.58362,259216592,91315512,63295192,4.277193069,2.459371328,0.917087078,0.466912983,2,Liwa,,,-5.01890399,104.0806772,Indonesia,Asia
7613,2,27.54515544,679.9500122,491.2749939,595.4000168,11.37240648,11.53886604,11.24733162,0.301552031,0.299775846,0.313470548,48.30715,48.31772,50.39634,43.52,46493.17486,17532.92319,13925.79542,131235.1208,112701.1052,95604.72696,1782712960,474585376,228243792,11.01713753,10.66731453,10.43207836,6.056298201,3,Dengfeng,,,38.80525217,121.2570271,China,Asia
7614,2,32.82077061,905.7000122,880.3250275,1010.375015,16.12821317,16.34339905,15.64309907,0.376395714,0.367557975,0.352637126,67.2612,60.3943,60.5158,57.76592,469680.964,201295.8196,181547.6009,577793.3135,645150.929,649257.5793,4127919872,1241591552,599653504,48.87539291,39.66805649,29.15533066,15.90489582,3,Fuyang,,,32.89900374,115.8159597,China,Asia
7615,2,36.11653209,998.5250244,965.0500488,1101.075043,16.33394432,16.59267378,15.8266542,0.415276496,0.374120913,0.358366117,63.6334,58.82202,58.63084,57.52764,59708.69901,28347.15054,24602.19312,91914.72478,108960.7945,108466.1862,651818944,221822208,88305232,11.49440575,8.648103714,5.502177715,2.430209007,3,Huaibin,,,32.46275505,115.4108787,China,Asia
7616,2,39.32422935,1391.450012,1490.725037,1421.200012,17.89324188,18.11243439,17.50370312,0.291551409,0.262707003,0.293610196,60.1433,60.55894,59.38814,55.39316,3899935.589,1243630.609,858119.8943,757521.3336,681760.9319,595230.0689,5485013504,1233124992,540722304,42.47580719,37.17472076,29.49946404,14.63833629,3,Yueyang,,,29.37888704,113.1328619,China,Asia
7617,2,292.8499093,1420.700012,1559.400055,1379.775055,17.69871616,17.71420288,17.54584837,0.361431365,0.402157328,0.326683446,39.54315,44.89334,47.21412,39.88274,8282.773633,3375.352238,2945.351819,81884.46509,80857.84656,76854.49744,325049792,82965152,36226280,0.866730988,0.614861012,0.345552981,0.273204187,3,Wufengpu,,,26.88805468,111.4710598,China,Asia
7618,2,223.68239,792.1750336,687.3249969,752.0250092,6.881463289,7.040277958,6.769173384,0.374205263,0.372003613,0.365903679,51.24725,38.60314,36.19156,38.50602,12037.84314,5014.104643,4242.413039,77106.69739,71621.08081,64386.26276,717101632,206528352,99326312,8.251886368,8.139984131,7.760807037,10.30659151,3,Benxi Manchu Autonomous County,,,41.30285432,124.1173126,China,Asia
7619,2,39.55065071,703.9250107,501.3250046,608.6750107,11.44681239,11.60834622,11.30360317,0.290946417,0.287484168,0.326899726,46.59605,46.18164,48.12372,41.6392,16745286.35,5323684.825,3569956.024,3379821.744,2883260.86,2443033.128,40257703936,10235564032,4922619392,343.6716614,325.6540527,308.3727112,21.63703243,3,Dalian,,,38.99840628,121.6392087,China,Asia
7620,2,43.48870709,805.3000031,747.5000153,855.4499969,15.71305275,15.85563636,15.23957777,0.359962621,0.35954176,0.334703874,67.9416,62.76652,62.8881,60.78664,1000468.881,408814.9715,327507.097,862493.1465,744675.5338,635595.2051,5599446016,1410313216,681141568,90.76933289,79.1525116,58.75507736,10.88014792,3,Huaibei,,,33.93619679,116.7901696,China,Asia
7621,2,46.96044644,751.5500183,699.3750153,779.6500092,15.37414336,15.51829052,14.93095374,0.402993576,0.391558015,0.372182756,68.5363,63.7764,63.70076,60.28274,457464.4017,200791.4045,166613.8631,148784.5347,149110.2331,140106.5577,1144500352,302200544,141264032,24.61234856,19.92319298,15.22861576,2.769959284,3,Xiaoxian,,,34.18840048,116.9593669,China,Asia
7622,2,10.33535889,581.3250275,567.0500107,616.1500015,13.52068257,13.63023043,13.27130079,0.335952378,0.413743104,0.406637742,63.5879,62.28512,61.86744,48.68498,127117.5385,36966.98011,30330.60458,78978.50873,81410.59116,71027.43341,1108742016,280110016,109424464,23.09008026,19.42534637,12.31077576,10.56114511,3,Changyi,,,36.85151346,119.3937374,China,Asia
7623,2,164.3091263,1499.300018,1623.475037,1397,17.93472099,17.98633814,17.82383919,0.316050593,0.31983739,0.312428378,38.97425,43.30058,46.12412,39.33292,6414.735942,2725.171921,2440.232509,97916.45801,108065.7743,108879.116,457950080,136137440,59443672,2.673835278,2.542988062,1.935776949,2.685311437,3,¶«°²ÏØ,,,26.40033282,111.2916746,China,Asia
7624,2,60.27832581,1614.550018,1650.450043,1328.300018,21.80611563,21.90079594,21.94641447,0.369545117,0.365800622,0.371711762,42.3683,46.64906,50.04382,43.69546,36311.75648,14116.18602,11796.67748,141192.246,134557.0034,121558.7407,1108622080,243273552,113782384,10.69961739,8.350216866,3.680227995,13.91024515,3,Hengxian,,,22.69189435,109.2715734,China,Asia
7625,2,35.00837385,751.5500183,699.3750153,779.6500092,15.37414336,15.51829052,14.93095374,0.445792174,0.469991929,0.453351188,67.85685,62.29008,62.62224,60.76254,165521.1559,73519.47635,58584.52817,65179.22305,54045.19305,41008.54682,382595872,92066704,44465604,11.00668144,8.730306625,5.227460861,2.395447541,3,»´±±±±,,,34.04837605,116.8415396,China,Asia
7626,2,113.3992263,1088.349991,1032.325027,1180.550018,16.26789951,16.5746727,15.77406955,0.422837559,0.37996947,0.389868583,50.3449,51.2698,50.2162,49.6924,20265.49496,8979.271043,8301.547153,73582.92517,91838.87012,98254.18146,474459392,162277072,64600900,6.948291779,4.262039185,2.374141216,2.180145297,3,Xin,,,31.63529455,114.8744375,China,Asia
7627,2,64.72476446,1182.750015,1122.550018,1273.825012,16.89399576,17.23230982,16.44039345,0.365749863,0.353843158,0.366681644,63.57445,63.49472,62.45664,61.5473,25159.78657,12094.62336,12112.10123,147095.9903,205801.2827,228160.8523,1478559744,506982400,248092320,8.515750885,6.740167618,4.716054916,2.040062497,3,Hong'an,,,31.28468462,114.6069877,China,Asia
7628,2,5.910840066,1937.125061,1848.475067,1818.275055,28.31417227,28.13524199,27.89997339,0.524721954,0.418367432,0.501812162,19.0348,15.86972,18.9555,18.93302,75284.04555,25959.6493,10374.79588,134290.428,125484.3314,127643.9528,677406912,247659856,284144864,7.509482384,5.276437283,4.196954727,2.845283802,2,Chaudok City,,,10.70858216,105.1418053,Vietnam,Asia
7629,2,42.56089428,778.5000305,708.7750092,799.4500275,15.1597023,15.33115029,14.76882434,0.358922243,0.381300745,0.367462888,68.4721,63.52682,63.8015,60.50394,4274298.102,1902572.87,1660227.71,1610966.355,1751652.597,1745568.011,23423184896,6368865280,2281556480,243.0265656,213.0073395,172.1265106,15.59976923,3,Xuzhou,,,34.26297163,117.2028934,China,Asia
7630,2,119.4755726,706.1250153,626.3750076,698.0250015,14.01289868,14.10716081,13.66044044,0.352227073,0.338497981,0.37010371,66.4291,62.17708,61.35732,51.91042,90705.39692,36695.46908,31488.12395,172552.4519,174473.3705,163567.965,2148947456,617310656,241151296,19.3285408,13.2918272,8.523194313,4.950864729,3,Feixian,,,35.26887312,117.9838612,China,Asia
7631,2,45.98500701,1391.450012,1490.725037,1421.200012,17.89324188,18.11243439,17.50370312,0.318246728,0.297345674,0.294910815,53.2686,55.7335,54.849,49.61582,24663.6338,9396.295739,7818.769785,145386.3685,129105.9632,113232.6602,993903552,233664112,102028152,3.947733879,3.623185396,3.152714252,2.677544177,3,Yueyang,,,29.14056458,113.1189338,China,Asia
7632,2,176.7015368,1622.575043,1717.075012,1420.350006,17.40467644,17.45128155,17.35084438,0.293925292,0.277941408,0.252505143,37.18945,41.28182,43.48764,37.27842,14455.01786,5794.258233,4907.783974,62918.16211,65683.57288,64794.50934,250514208,66035840,30885864,2.882332325,2.686261892,2.193402052,6.566739857,3,Quanzhou,,,25.93659754,111.067788,China,Asia
7633,2,53.20083774,2388.474976,2694.450073,2595.200012,27.46992779,27.24460936,26.82629633,0.467539875,0.48023367,0.47473008,17.67743,10.693748,18.71096,20.74472,4229.727825,3234.28243,1666.972727,64368.98828,70278.65674,68890.39752,1248757120,692484736,725442880,7.095383167,6.521859169,4.593094826,5.824980243,2,Baturaja,,,-4.122574814,104.1763486,Indonesia,Asia
7634,2,275.4890672,678.1500168,613.5250092,659.7000122,3.284847081,3.296635151,3.316093862,0.332839547,0.391980117,0.31480211,50.06795,38.83322,37.20064,37.74738,77265.94926,35696.46608,30178.78593,137749.3702,147022.9133,141605.22,931633024,266188832,123631736,8.526249886,6.282704353,5.019829273,6.266513685,3,Jiaohe,,,43.72072567,127.3323109,China,Asia
7635,2,3.445820678,671.9000244,583.7999954,643.1500092,11.71275473,11.88060141,11.58687639,0.211289692,0.268029231,0.286294539,59.32475,60.0268,61.37342,52.28066,146681.5034,67250.2404,55714.76685,90511.43425,100276.8097,94891.42107,883131456,256913088,100362640,21.59510994,18.27083206,16.2796154,14.15010975,3,Sangyuan Wangjia,,,37.65406546,120.3136144,China,Asia
7636,2,29.00735834,853.3500061,810.6750183,924.0250092,16.08307028,16.25104713,15.59164953,0.42066449,0.396416043,0.378690936,66.4293,61.032,60.83724,59.45278,81443.00433,34262.54963,30524.78549,139737.8954,151849.2662,151908.8324,1006298304,298687712,144257728,11.27622795,9.551420212,6.391717434,3.776681922,3,Lixin,,,33.13810766,116.1786942,China,Asia
7637,2,51.1157884,1728.275055,1739.425049,1377.574982,21.51379728,21.61599493,21.63113499,0.366872277,0.359296576,0.362951554,41.88555,47.31958,52.0261,45.37296,139597.5835,53326.45546,41862.02471,324439.069,301762.5723,274392.7672,2139055488,486044992,227329904,36.71793747,29.34525108,21.04777336,8.882639916,3,Guigang,,,23.1143262,109.6056831,China,Asia
7638,2,2.035966795,1878.774994,2190.25,1940.275024,28.06034327,27.90885592,27.66082382,0.339758696,0.193557299,0.166165919,12.7308,10.667694,14.54308,14.47386,640.3982081,236.1591447,91.95457426,56614.22827,55059.77466,52124.14917,143270560,56595120,75294600,0.347151995,0.337466002,0.324302018,3.571662982,2,C¨¢i ??i V¨¤m,,,8.857403821,104.8062658,Vietnam,Asia
7639,2,68.67178651,619.5,607.0000153,644.4499969,13.35222983,13.46625209,13.10131216,0.369162596,0.445620046,0.468354274,66.8924,62.78606,61.76162,48.68222,142692.8256,56688.17845,47806.50679,54662.59027,46349.38487,30848.79948,1131393792,219209888,85633960,23.99975967,11.46475124,5.751779556,4.390980709,3,Anqiu,,,36.47608226,119.1801325,China,Asia
7640,2,96.16945808,1324.324982,1393.150055,1375.625,17.82259178,18.11893606,17.45994711,0.421295853,0.41010355,0.373486781,53.20055,53.80722,53.59978,50.15416,18950.69069,8108.039153,6609.969547,136429.1428,123642.149,109036.6575,850815680,186717920,81529360,0.871937037,0.708215058,0.647573054,1.620894646,3,Baiyun,,,29.50053974,113.4078478,China,Asia
7641,2,5.316391863,1937.125061,1848.475067,1818.275055,28.31417227,28.13524199,27.89997339,0.498628386,0.415166502,0.499338568,17.7933,15.1466,18.37404,18.18556,110302.1488,41784.37148,16466.95958,151419.3727,162416.6278,154678.4748,708676672,299976416,374255584,6.894825459,5.472640514,2.985345125,0.684432183,2,T?n Ch?u,,,10.78130455,105.2475067,Vietnam,Asia
7642,2,4.238558065,1937.125061,1848.475067,1818.275055,28.31417227,28.13524199,27.89997339,0.524265353,0.43581258,0.548865229,18.2793,14.98074,18.11174,18.19844,43649.1619,14445.4808,5847.629716,77815.43708,73862.89421,79421.18774,375976192,127596592,146394032,4.256577492,3.120834827,2.447240829,0.882034633,2,M? ??c,,,10.6464029,105.2058152,Vietnam,Asia
7643,2,305.3196412,721.8750076,614.2749939,678.2750092,6.486268997,6.507645607,6.445797563,0.381362656,0.370719488,0.357102498,48.11035,41.42134,39.16934,39.38302,27433.94246,11549.60668,10117.07373,105817.6428,108096.3014,106647.2413,539342528,158420080,73578408,9.019929886,8.192485809,7.352125645,3.181841985,3,Huinan,,,42.68678594,126.041466,China,Asia
7644,2,38.80431098,1387.875061,1549.475037,1418.275055,18.08764791,18.29746199,17.73868513,0.301885901,0.282687172,0.300037085,51.73525,56.41454,54.67992,49.51128,81451.7429,31323.2382,25415.87264,235983.7554,213940.2722,191224.2481,1719125376,400926048,175062144,7.713222027,6.055905342,5.105662346,4.21376065,3,Xiangyin,,,28.68194631,112.8799366,China,Asia
7645,2,3.13265944,2226,2152.775024,2120.050018,28.20044518,28.03843212,27.79871702,0.428471787,0.433180399,0.444149348,15.3118,13.43954,16.54732,16.70178,43529.01934,15007.70877,5298.914859,276783.1088,244713.1843,201836.8178,1552055552,455548864,654344256,13.55328178,11.3708868,4.873675823,8.019285765,2,R?ch Gi¨¢,,,9.97571028,105.1067478,Vietnam,Asia
7646,2,68.87019839,1694.675018,1686.000031,1399.100006,21.80070496,21.89135122,21.91636992,0.461577787,0.434703223,0.471015157,39.3812,43.65694,46.99246,41.9259,72532.73875,28469.89566,22731.1155,186485.7454,181972.5476,168241.0259,1489467392,336268256,157277264,15.15087605,12.55598831,5.240205765,4.449259088,3,Lingshan,,,22.39117263,109.284692,China,Asia
7647,2,44.53327999,2335.200043,2677.250061,2518.925049,27.95178843,27.7197752,27.31212902,0.512405239,0.51528767,0.480541956,21.21655,14.0307,23.8135,25.65478,32129.40154,21204.39124,25636.1026,119078.0466,99067.38889,84696.02223,1000236928,488682496,511940896,10.97655106,9.32549572,6.115078926,11.84620936,2,Prabumulih,,,-3.422353324,104.2453684,Indonesia,Asia
7648,2,46.60776323,651.3000183,606.5500259,663.2000122,12.97720122,13.12971663,12.80561543,0.283920155,0.31673494,0.358710633,55.3076,53.19328,54.46992,43.6951,126444.6315,49727.48137,41549.28845,236694.9498,223081.482,199050.1984,2351403264,582047040,227375648,30.96777153,23.53337669,19.53756142,4.25107588,3,Laizhou,,,37.19382612,119.9452441,China,Asia
7649,2,170.2138543,1765.225006,1808.000031,1389.025024,18.85102129,18.92225552,18.91548777,0.327854572,0.330565034,0.297587314,35.42575,39.68312,45.10194,39.14836,15895.30727,7200.949558,6076.139274,58068.17377,60022.72272,60199.45541,389256896,97385584,45548576,4.77011919,4.230332851,2.90696907,12.62858892,3,Lipu,,,24.49086647,110.3953273,China,Asia
7650,2,4.230551147,1937.125061,1848.475067,1818.275055,28.31417227,28.13524199,27.89997339,0.525227727,0.461767516,0.508841537,17.88735,14.93198,18.35182,18.14338,559701.6781,216057.6989,79403.41368,447486.7086,461757.9175,418054.3856,1777629824,700974272,864001856,22.24874878,18.35622025,9.850027084,0.936382858,2,Hong Ngu,,,10.55711268,105.2729977,Vietnam,Asia
7651,2,66.20990917,619.5,607.0000153,644.4499969,13.35222983,13.46625209,13.10131216,0.333736539,0.361112115,0.417565925,67.08705,63.19248,62.52448,49.27234,248664.8482,96108.32216,78101.95132,229793.2831,222547.9791,203926.1049,2636933632,686057344,268007104,32.22336578,25.36809921,18.76931,3.320496277,3,ÐË°²½ÖµÀ,,,36.42445614,119.2206613,China,Asia
7652,2,146.6613557,683.7500153,633.9750214,674.0250244,12.8507576,12.94562435,12.55788732,0.301679512,0.367328332,0.445618437,68.85075,63.94186,64.1852,51.78734,134188.5039,55325.39157,48825.95476,227886.6834,250897.6806,241558.0825,3051884288,894162688,349303104,37.02763367,29.0839138,20.95291328,3.94863319,3,ÒÊË®ÏØ,,,35.77643794,118.6270462,China,Asia
7653,2,274.447862,1708.350037,1775.300049,1423.425018,18.44687557,18.46580935,18.36679268,0.37845445,0.358167816,0.339352634,32.75915,38.32514,41.16238,34.9041,7973.861004,3355.071538,2882.196858,53670.82019,56577.61804,52835.65634,106072744,34901420,16323872,2.356081009,1.680624962,0.991760969,1.393567195,3,Guanyang,,,25.48607495,111.144882,China,Asia
7654,2,90.1293851,1104.750031,1048.500031,1199.975037,15.92807651,16.23079109,15.47129536,0.323649154,0.343772593,0.2896557,51.1735,50.64106,50.33346,48.52134,8190.832956,3653.411326,3538.103068,56822.25616,67197.35675,72622.02524,528025696,180300912,71776016,6.03080225,5.029065132,2.625956535,2.988978518,3,Shangcheng,,,31.80636013,115.3951624,China,Asia
7655,2,81.70929105,721.75,658.2250137,709.5250092,14.18020439,14.2703166,13.83960629,0.365853439,0.430239499,0.500218748,66.85495,61.64518,60.28144,51.01482,61289.4501,24938.3028,21626.43691,65335.83423,49852.70622,45826.3601,664470080,152964240,59755204,14.98072624,6.06348896,4.355902195,6.78079615,3,Bancheng,,,35.23919588,118.2969896,China,Asia
7656,2,36.88173953,1297.625061,1222.900009,1361.825012,17.25413752,17.59916973,16.8720994,0.338216145,0.382417935,0.40316672,63.06905,59.91658,59.87798,57.30614,85599.28164,29629.26596,22515.38587,89174.67431,61071.50613,41929.38286,1077614848,160221600,78404584,11.71386147,8.19393158,6.273308277,12.13998365,3,Yangluo,,,30.68389952,114.5674336,China,Asia
7657,2,105.4348681,1397,1560.075073,1377.375031,18.22344208,18.26741552,17.97202349,0.322348971,0.307558173,0.344345623,45.8627,49.515,53.50254,46.74628,44096.06721,18759.88899,16717.845,158582.1982,172285.5942,168029.0754,1090282368,307770464,134386288,7.201414585,6.428111076,4.562247753,2.96790649,3,Qiyang,,,26.59920729,111.8359148,China,Asia
7658,2,5.378569458,2208.075073,2058.725037,2004.125,28.25793409,28.08144045,27.84376907,0.416008714,0.382173926,0.440581722,16.35905,13.98086,17.51044,17.68112,572304.6344,156998.3596,48769.8625,505998.0883,451878.061,362017.2706,2726028544,792377664,954336960,23.7290535,20.45747566,7.207912922,3.587982838,2,Long Xuyen,,,10.32836076,105.4926409,Vietnam,Asia
7659,2,4.787608743,2226,2152.775024,2120.050018,28.20044518,28.03843212,27.79871702,0.415547974,0.419597606,0.518612012,14.7841,12.93364,16.12452,16.25864,2090.906835,763.8633542,364.9658779,56354.17456,60877.12085,83421.68225,165632176,57889424,83151568,0.588029981,0.506796002,0.236063004,2.464241693,2,Gi?ng Ri?ng,,,9.907469464,105.3145717,Vietnam,Asia
7660,2,14.33021018,2097.625,1965.249969,1688.050049,24.23512793,24.33283901,24.29486752,0.354629674,0.376032808,0.386991238,34.2267,36.55848,38.94866,36.57742,470292.5777,182620.2714,148667.0152,566475.4674,514709.4987,449491.1567,3782207232,851835904,398415200,54.94514084,48.300457,32.20895004,22.08520652,3,Beihai,,,21.48028022,109.1523519,China,Asia
7661,2,269.464144,777.5749969,663.4000092,722.2500305,3.791120052,3.797725141,3.756151378,0.298409712,0.337999383,0.337415369,46.9426,38.45704,37.32202,37.1113,60994.922,26196.89831,23110.91813,134283.1229,145361.5164,144531.3508,948937344,273467392,127012264,11.36562061,10.68366337,9.610544205,7.348500256,3,Huadian,,,42.97265627,126.7430363,China,Asia
7662,2,45.33106972,1366.300018,1404.225037,1421.324982,17.56320238,17.85349083,17.1944623,0.300747501,0.288369328,0.261188607,58.90525,59.18818,60.18982,55.09934,38091.52921,16492.00243,14929.89958,189166.4138,219667.9404,198796.9451,1295666176,490124800,239843008,7.055683136,5.648966312,3.45220089,6.285140589,3,Chibi,,,29.72754438,113.8920674,China,Asia
